date,state,district,pincode,age_0_5,age_5_17,age_18_greater
01-11-2025,Kerala,Kozhikode,673301,1,0,0
01-11-2025,Kerala,Kozhikode,673315,0,0,1
01-11-2025,Kerala,Kozhikode,673611,1,0,0
12-11-2025,Kerala,Kozhikode,673012,0,1,0
12-11-2025,Kerala,Kozhikode,673028,1,0,0
12-11-2025,Kerala,Kozhikode,673105,1,0,0
12-11-2025,Kerala,Kozhikode,673106,2,0,0
12-11-2025,Kerala,Kozhikode,673303,1,1,0
12-11-2025,Kerala,Kozhikode,673305,1,0,0
12-11-2025,Kerala,Kozhikode,673317,0,1,0
12-11-2025,Kerala,Kozhikode,673509,1,0,0
12-11-2025,Kerala,Kozhikode,673524,2,0,0
12-11-2025,Kerala,Kozhikode,673525,2,0,0
12-11-2025,Kerala,Kozhikode,673586,5,2,0
12-11-2025,Kerala,Kozhikode,673620,1,0,0
12-11-2025,Kerala,Kozhikode,673632,1,0,0
13-11-2025,Kerala,Kozhikode,673005,1,0,0
13-11-2025,Kerala,Kozhikode,673010,2,0,0
13-11-2025,Kerala,Kozhikode,673104,3,0,0
13-11-2025,Kerala,Kozhikode,673502,0,1,0
13-11-2025,Kerala,Kozhikode,673521,2,0,0
13-11-2025,Kerala,Kozhikode,673525,1,0,0
13-11-2025,Kerala,Kozhikode,673541,0,2,0
13-11-2025,Kerala,Kozhikode,673542,1,1,0
13-11-2025,Kerala,Kozhikode,673571,1,0,0
13-11-2025,Kerala,Kozhikode,673603,1,0,0
13-11-2025,Kerala,Kozhikode,673604,1,0,0
13-11-2025,Kerala,Kozhikode,673612,1,1,0
11-11-2025,Kerala,Kozhikode,673028,2,0,0
11-11-2025,Kerala,Kozhikode,673105,1,0,0
11-11-2025,Kerala,Kozhikode,673301,1,0,0
11-11-2025,Kerala,Kozhikode,673304,1,0,0
11-11-2025,Kerala,Kozhikode,673308,2,0,0
11-11-2025,Kerala,Kozhikode,673315,1,0,0
11-11-2025,Kerala,Kozhikode,673542,1,4,0
11-11-2025,Kerala,Kozhikode,673571,3,0,0
11-11-2025,Kerala,Kozhikode,673574,2,2,0
11-11-2025,Kerala,Kozhikode,673582,2,0,0
11-11-2025,Kerala,Kozhikode,673603,1,0,0
11-11-2025,Kerala,Kozhikode,673620,1,0,0
11-11-2025,Kerala,Kozhikode,673631,3,1,0
16-11-2025,Kerala,Kozhikode,673004,1,0,0
16-11-2025,Kerala,Kozhikode,673008,2,1,0
16-11-2025,Kerala,Kozhikode,673014,1,0,0
16-11-2025,Kerala,Kozhikode,673018,2,1,0
16-11-2025,Kerala,Kozhikode,673304,1,0,0
16-11-2025,Kerala,Kozhikode,673504,0,1,0
16-11-2025,Kerala,Kozhikode,673507,2,2,0
16-11-2025,Kerala,Kozhikode,673580,1,0,0
16-11-2025,Kerala,Kozhikode,673582,3,0,0
16-11-2025,Kerala,Kozhikode,673613,1,0,0
16-11-2025,Kerala,Kozhikode,673615,1,0,0
17-11-2025,Kerala,Kozhikode,673003,2,1,0
17-11-2025,Kerala,Kozhikode,673305,1,0,0
17-11-2025,Kerala,Kozhikode,673306,1,0,0
17-11-2025,Kerala,Kozhikode,673504,1,0,0
17-11-2025,Kerala,Kozhikode,673506,1,0,0
17-11-2025,Kerala,Kozhikode,673542,2,0,0
17-11-2025,Kerala,Kozhikode,673572,2,0,0
17-11-2025,Kerala,Kozhikode,673661,1,1,0
25-11-2025,Kerala,Kozhikode,673012,2,0,0
25-11-2025,Kerala,Kozhikode,673303,2,0,0
25-11-2025,Kerala,Kozhikode,673307,1,1,0
25-11-2025,Kerala,Kozhikode,673308,2,1,0
25-11-2025,Kerala,Kozhikode,673328,1,0,0
25-11-2025,Kerala,Kozhikode,673525,1,1,0
25-11-2025,Kerala,Kozhikode,673528,1,0,0
25-11-2025,Kerala,Kozhikode,673571,2,0,0
25-11-2025,Kerala,Kozhikode,673582,2,0,0
25-11-2025,Kerala,Kozhikode,673603,2,0,0
25-11-2025,Kerala,Kozhikode,673639,0,1,0
25-11-2025,Kerala,Kozhikode,673661,1,1,0
15-12-2025,Kerala,Kozhikode,673009,0,1,0
15-12-2025,Kerala,Kozhikode,673014,4,0,0
15-12-2025,Kerala,Kozhikode,673027,3,2,0
15-12-2025,Kerala,Kozhikode,673303,3,0,0
15-12-2025,Kerala,Kozhikode,673306,1,0,0
15-12-2025,Kerala,Kozhikode,673307,3,0,0
15-12-2025,Kerala,Kozhikode,673507,1,0,0
15-12-2025,Kerala,Kozhikode,673525,3,1,0
15-12-2025,Kerala,Kozhikode,673528,5,0,0
15-12-2025,Kerala,Kozhikode,673529,2,0,1
15-12-2025,Kerala,Kozhikode,673542,5,2,0
15-12-2025,Kerala,Kozhikode,673572,3,1,0
15-12-2025,Kerala,Kozhikode,673585,7,2,1
15-12-2025,Kerala,Kozhikode,673614,3,0,0
05-11-2025,Kerala,Kozhikode,673003,2,1,0
05-11-2025,Kerala,Kozhikode,673010,2,0,0
05-11-2025,Kerala,Kozhikode,673017,1,1,0
05-11-2025,Kerala,Kozhikode,673102,2,0,0
05-11-2025,Kerala,Kozhikode,673504,1,0,0
05-11-2025,Kerala,Kozhikode,673507,1,1,0
05-11-2025,Kerala,Kozhikode,673571,5,0,0
05-11-2025,Kerala,Kozhikode,673573,2,3,0
05-11-2025,Kerala,Kozhikode,673574,3,2,0
05-11-2025,Kerala,Kozhikode,673611,0,1,0
06-11-2025,Kerala,Kozhikode,673014,0,1,0
06-11-2025,Kerala,Kozhikode,673021,1,0,0
06-11-2025,Kerala,Kozhikode,673105,0,1,0
06-11-2025,Kerala,Kozhikode,673506,3,2,0
06-11-2025,Kerala,Kozhikode,673601,0,1,0
06-11-2025,Kerala,Kozhikode,673615,1,0,0
06-11-2025,Kerala,Kozhikode,673633,1,0,0
03-11-2025,Kerala,Kozhikode,673523,0,1,0
03-11-2025,Kerala,Kozhikode,673571,1,0,0
04-11-2025,Kerala,Kozhikode,673010,1,0,0
08-11-2025,Kerala,Kozhikode,673101,0,1,0
08-11-2025,Kerala,Kozhikode,673302,1,0,0
08-11-2025,Kerala,Kozhikode,673307,1,0,0
08-11-2025,Kerala,Kozhikode,673317,2,0,0
08-11-2025,Kerala,Kozhikode,673504,0,2,0
08-11-2025,Kerala,Kozhikode,673513,1,0,0
08-11-2025,Kerala,Kozhikode,673524,2,0,0
08-11-2025,Kerala,Kozhikode,673529,1,0,0
08-11-2025,Kerala,Kozhikode,673541,2,1,0
08-11-2025,Kerala,Kozhikode,673582,0,1,0
08-11-2025,Kerala,Kozhikode,673585,1,0,0
08-11-2025,Kerala,Kozhikode,673601,1,0,0
08-11-2025,Kerala,Kozhikode,673602,4,1,0
08-11-2025,Kerala,Kozhikode,673604,1,0,0
08-11-2025,Kerala,Kozhikode,673612,2,0,0
08-11-2025,Kerala,Kozhikode,673620,1,0,0
08-11-2025,Kerala,Kozhikode,673631,1,0,0
08-11-2025,Kerala,Kozhikode,673655,1,1,0
07-11-2025,Kerala,Kozhikode,673019,0,0,1
07-11-2025,Kerala,Kozhikode,673525,0,1,0
07-11-2025,Kerala,Kozhikode,673542,2,2,0
07-11-2025,Kerala,Kozhikode,673572,1,2,0
07-11-2025,Kerala,Kozhikode,673586,3,0,0
07-11-2025,Kerala,Kozhikode,673613,1,0,0
09-11-2025,Kerala,Kozhikode,673014,1,0,0
09-11-2025,Kerala,Kozhikode,673017,0,1,0
09-11-2025,Kerala,Kozhikode,673104,1,0,0
09-11-2025,Kerala,Kozhikode,673301,3,0,0
09-11-2025,Kerala,Kozhikode,673317,1,0,0
09-11-2025,Kerala,Kozhikode,673503,1,1,0
09-11-2025,Kerala,Kozhikode,673571,2,1,0
09-11-2025,Kerala,Kozhikode,673572,3,2,0
09-11-2025,Kerala,Kozhikode,673604,2,0,0
09-11-2025,Kerala,Kozhikode,673611,2,1,0
09-11-2025,Kerala,Kozhikode,673616,2,0,0
09-11-2025,Kerala,Kozhikode,673632,1,0,0
10-11-2025,Kerala,Kozhikode,673010,1,0,0
10-11-2025,Kerala,Kozhikode,673012,0,1,0
10-11-2025,Kerala,Kozhikode,673018,1,0,0
10-11-2025,Kerala,Kozhikode,673105,1,1,0
10-11-2025,Kerala,Kozhikode,673501,1,0,0
10-11-2025,Kerala,Kozhikode,673506,3,0,0
10-11-2025,Kerala,Kozhikode,673525,1,1,0
10-11-2025,Kerala,Kozhikode,673571,2,1,0
10-11-2025,Kerala,Kozhikode,673586,2,0,0
10-11-2025,Kerala,Kozhikode,673612,1,0,0
10-11-2025,Kerala,Kozhikode,673631,3,0,0
14-11-2025,Kerala,Kozhikode,673103,0,2,0
14-11-2025,Kerala,Kozhikode,673309,1,0,0
14-11-2025,Kerala,Kozhikode,673502,1,1,0
14-11-2025,Kerala,Kozhikode,673522,0,1,0
14-11-2025,Kerala,Kozhikode,673528,1,1,0
14-11-2025,Kerala,Kozhikode,673529,2,0,0
14-11-2025,Kerala,Kozhikode,673542,0,2,0
14-11-2025,Kerala,Kozhikode,673572,3,1,0
15-11-2025,Kerala,Kozhikode,673020,1,0,0
15-11-2025,Kerala,Kozhikode,673029,1,0,0
15-11-2025,Kerala,Kozhikode,673309,3,1,0
15-11-2025,Kerala,Kozhikode,673502,1,2,0
15-11-2025,Kerala,Kozhikode,673541,3,0,0
15-11-2025,Kerala,Kozhikode,673580,1,0,0
15-11-2025,Kerala,Kozhikode,673585,2,2,0
15-11-2025,Kerala,Kozhikode,673602,1,2,0
15-11-2025,Kerala,Kozhikode,673632,2,0,0
18-11-2025,Kerala,Kozhikode,673015,0,3,0
18-11-2025,Kerala,Kozhikode,673028,1,1,0
18-11-2025,Kerala,Kozhikode,673103,0,1,0
18-11-2025,Kerala,Kozhikode,673104,1,2,0
18-11-2025,Kerala,Kozhikode,673527,1,0,0
18-11-2025,Kerala,Kozhikode,673528,2,0,0
18-11-2025,Kerala,Kozhikode,673541,2,0,0
18-11-2025,Kerala,Kozhikode,673573,1,2,0
18-11-2025,Kerala,Kozhikode,673582,3,2,0
18-11-2025,Kerala,Kozhikode,673603,1,0,0
18-11-2025,Kerala,Kozhikode,673604,2,0,0
18-11-2025,Kerala,Kozhikode,673620,5,1,0
18-11-2025,Kerala,Kozhikode,673661,3,1,0
19-11-2025,Kerala,Kozhikode,673005,1,1,1
19-11-2025,Kerala,Kozhikode,673010,3,0,1
19-11-2025,Kerala,Kozhikode,673019,8,3,1
19-11-2025,Kerala,Kozhikode,673106,0,0,1
19-11-2025,Kerala,Kozhikode,673307,2,0,0
19-11-2025,Kerala,Kozhikode,673308,1,0,0
19-11-2025,Kerala,Kozhikode,673317,1,1,6
19-11-2025,Kerala,Kozhikode,673323,1,0,0
19-11-2025,Kerala,Kozhikode,673507,2,1,0
19-11-2025,Kerala,Kozhikode,673521,2,0,0
19-11-2025,Kerala,Kozhikode,673523,1,0,0
19-11-2025,Kerala,Kozhikode,673529,2,0,0
19-11-2025,Kerala,Kozhikode,673541,1,1,0
19-11-2025,Kerala,Kozhikode,673571,6,1,2
19-11-2025,Kerala,Kozhikode,673572,5,1,3
19-11-2025,Kerala,Kozhikode,673601,2,0,1
19-11-2025,Kerala,Kozhikode,673631,4,0,9
23-12-2025,Kerala,Kozhikode,673003,1,0,0
23-12-2025,Kerala,Kozhikode,673005,1,0,0
23-12-2025,Kerala,Kozhikode,673505,2,0,0
23-12-2025,Kerala,Kozhikode,673571,3,0,0
23-12-2025,Kerala,Kozhikode,673655,3,0,0
22-12-2025,Kerala,Kozhikode,673003,5,0,0
22-12-2025,Kerala,Kozhikode,673008,5,0,0
22-12-2025,Kerala,Kozhikode,673010,1,0,0
22-12-2025,Kerala,Kozhikode,673015,3,0,0
22-12-2025,Kerala,Kozhikode,673302,1,0,0
22-12-2025,Kerala,Kozhikode,673303,5,0,0
22-12-2025,Kerala,Kozhikode,673317,1,0,0
22-12-2025,Kerala,Kozhikode,673503,1,0,0
22-12-2025,Kerala,Kozhikode,673509,3,0,0
22-12-2025,Kerala,Kozhikode,673525,4,0,0
22-12-2025,Kerala,Kozhikode,673585,6,0,0
22-12-2025,Kerala,Kozhikode,673603,1,0,0
22-12-2025,Kerala,Kozhikode,673604,2,0,0
22-12-2025,Kerala,Kozhikode,673655,2,0,0
21-12-2025,Kerala,Kozhikode,673105,1,0,0
21-12-2025,Kerala,Kozhikode,673306,1,0,0
21-12-2025,Kerala,Kozhikode,673506,1,0,0
21-12-2025,Kerala,Kozhikode,673508,1,0,0
21-12-2025,Kerala,Kozhikode,673602,4,0,0
21-12-2025,Kerala,Kozhikode,673614,4,0,0
21-12-2025,Kerala,Kozhikode,673631,2,0,0
25-12-2025,Kerala,Kozhikode,673008,1,0,0
25-12-2025,Kerala,Kozhikode,673009,1,0,0
25-12-2025,Kerala,Kozhikode,673016,1,0,0
25-12-2025,Kerala,Kozhikode,673103,1,2,0
25-12-2025,Kerala,Kozhikode,673309,1,2,0
25-12-2025,Kerala,Kozhikode,673509,1,2,0
25-12-2025,Kerala,Kozhikode,673522,1,0,0
25-12-2025,Kerala,Kozhikode,673573,1,0,0
25-12-2025,Kerala,Kozhikode,673574,1,0,0
25-12-2025,Kerala,Kozhikode,673611,2,0,0
25-12-2025,Kerala,Kozhikode,673615,0,1,0
25-12-2025,Kerala,Kozhikode,673633,2,0,0
24-12-2025,Kerala,Kozhikode,673008,1,0,0
24-12-2025,Kerala,Kozhikode,673014,1,0,0
24-12-2025,Kerala,Kozhikode,673501,1,1,0
24-12-2025,Kerala,Kozhikode,673502,1,0,0
24-12-2025,Kerala,Kozhikode,673517,1,0,0
24-12-2025,Kerala,Kozhikode,673541,1,0,0
24-12-2025,Kerala,Kozhikode,673571,3,2,0
24-12-2025,Kerala,Kozhikode,673574,1,1,1
24-12-2025,Kerala,Kozhikode,673586,3,0,2
24-12-2025,Kerala,Kozhikode,673633,0,1,0
27-12-2025,Kerala,Kozhikode,673003,0,1,0
27-12-2025,Kerala,Kozhikode,673005,0,1,0
27-12-2025,Kerala,Kozhikode,673008,3,0,0
27-12-2025,Kerala,Kozhikode,673019,1,1,0
27-12-2025,Kerala,Kozhikode,673303,1,1,0
27-12-2025,Kerala,Kozhikode,673306,1,0,0
27-12-2025,Kerala,Kozhikode,673522,1,0,0
27-12-2025,Kerala,Kozhikode,673571,0,1,0
27-12-2025,Kerala,Kozhikode,673582,0,1,0
27-12-2025,Kerala,Kozhikode,673620,3,1,0
26-12-2025,Kerala,Kozhikode,673010,1,0,0
26-12-2025,Kerala,Kozhikode,673015,1,0,0
26-12-2025,Kerala,Kozhikode,673018,1,0,0
26-12-2025,Kerala,Kozhikode,673105,0,2,0
26-12-2025,Kerala,Kozhikode,673508,2,2,0
26-12-2025,Kerala,Kozhikode,673509,0,1,0
26-12-2025,Kerala,Kozhikode,673571,2,1,0
26-12-2025,Kerala,Kozhikode,673613,1,0,0
26-12-2025,Kerala,Kozhikode,673620,0,1,0
26-12-2025,Kerala,Kozhikode,673655,2,0,0
29-12-2025,Kerala,Kozhikode,673001,1,1,0
29-12-2025,Kerala,Kozhikode,673003,0,1,0
29-12-2025,Kerala,Kozhikode,673005,1,0,0
29-12-2025,Kerala,Kozhikode,673007,1,0,0
29-12-2025,Kerala,Kozhikode,673021,1,0,0
29-12-2025,Kerala,Kozhikode,673032,1,0,0
29-12-2025,Kerala,Kozhikode,673504,1,2,0
29-12-2025,Kerala,Kozhikode,673582,1,0,0
29-12-2025,Kerala,Kozhikode,673615,0,1,0
28-12-2025,Kerala,Kozhikode,673019,1,1,0
28-12-2025,Kerala,Kozhikode,673302,1,0,0
28-12-2025,Kerala,Kozhikode,673303,2,0,0
28-12-2025,Kerala,Kozhikode,673304,1,1,0
28-12-2025,Kerala,Kozhikode,673504,1,0,0
28-12-2025,Kerala,Kozhikode,673507,3,3,0
28-12-2025,Kerala,Kozhikode,673509,1,2,0
28-12-2025,Kerala,Kozhikode,673513,0,1,0
28-12-2025,Kerala,Kozhikode,673522,2,0,0
28-12-2025,Kerala,Kozhikode,673542,2,2,0
28-12-2025,Kerala,Kozhikode,673572,2,4,0
28-12-2025,Kerala,Kozhikode,673580,0,1,0
28-12-2025,Kerala,Kozhikode,673586,1,1,0
28-12-2025,Kerala,Kozhikode,673603,1,0,0
28-12-2025,Kerala,Kozhikode,673655,0,1,0
01-01-2026,Kerala,Kozhikode,673010,1,1,0
01-01-2026,Kerala,Kozhikode,673016,1,2,0
01-01-2026,Kerala,Kozhikode,673106,0,1,0
01-01-2026,Kerala,Kozhikode,673304,1,0,0
01-01-2026,Kerala,Kozhikode,673315,5,2,0
01-01-2026,Kerala,Kozhikode,673323,0,2,0
01-01-2026,Kerala,Kozhikode,673501,3,1,0
01-01-2026,Kerala,Kozhikode,673507,5,1,0
01-01-2026,Kerala,Kozhikode,673527,1,0,0
01-01-2026,Kerala,Kozhikode,673571,5,4,0
01-01-2026,Kerala,Kozhikode,673573,4,4,0
01-01-2026,Kerala,Kozhikode,673586,3,3,0
01-01-2026,Kerala,Kozhikode,673601,5,0,0
01-01-2026,Kerala,Kozhikode,673612,5,1,0
01-01-2026,Kerala,Kozhikode,673631,0,2,1
31-12-2025,Kerala,Kozhikode,673002,1,0,0
31-12-2025,Kerala,Kozhikode,673003,3,4,0
31-12-2025,Kerala,Kozhikode,673005,2,4,0
31-12-2025,Kerala,Kozhikode,673007,0,2,0
31-12-2025,Kerala,Kozhikode,673011,0,1,0
31-12-2025,Kerala,Kozhikode,673016,0,2,0
31-12-2025,Kerala,Kozhikode,673028,1,0,0
31-12-2025,Kerala,Kozhikode,673302,1,2,0
31-12-2025,Kerala,Kozhikode,673304,2,2,0
31-12-2025,Kerala,Kozhikode,673305,0,1,0
31-12-2025,Kerala,Kozhikode,673308,2,0,0
31-12-2025,Kerala,Kozhikode,673504,0,1,0
31-12-2025,Kerala,Kozhikode,673508,1,3,0
03-01-2026,Kerala,Kozhikode,673010,0,0,1
03-01-2026,Kerala,Kozhikode,673017,0,1,0
03-01-2026,Kerala,Kozhikode,673104,0,2,0
02-01-2026,Kerala,Kozhikode,673010,1,0,0
02-01-2026,Kerala,Kozhikode,673011,0,1,0
02-01-2026,Kerala,Kozhikode,673020,1,0,0
02-01-2026,Kerala,Kozhikode,673101,1,0,0
02-01-2026,Kerala,Kozhikode,673102,1,0,0
02-01-2026,Kerala,Kozhikode,673105,3,0,1
02-01-2026,Kerala,Kozhikode,673306,0,2,0
02-01-2026,Kerala,Kozhikode,673501,0,1,0
02-01-2026,Kerala,Kozhikode,673506,3,1,1
02-01-2026,Kerala,Kozhikode,673509,2,2,0
02-01-2026,Kerala,Kozhikode,673523,2,0,0
02-01-2026,Kerala,Kozhikode,673541,2,2,0
02-01-2026,Kerala,Kozhikode,673542,2,3,0
02-01-2026,Kerala,Kozhikode,673572,4,2,0
02-01-2026,Kerala,Kozhikode,673585,5,1,0
02-01-2026,Kerala,Kozhikode,673611,2,1,0
02-01-2026,Kerala,Kozhikode,673616,2,0,0
02-01-2026,Kerala,Kozhikode,673639,0,1,0
02-01-2026,Kerala,Kozhikode,673661,1,5,0
09-06-2025,Kerala,Kozhikode,673001,0,0,1
09-06-2025,Kerala,Kozhikode,673012,1,2,0
09-06-2025,Kerala,Kozhikode,673018,0,2,0
09-06-2025,Kerala,Kozhikode,673102,1,2,0
09-06-2025,Kerala,Kozhikode,673106,0,1,0
09-06-2025,Kerala,Kozhikode,673307,0,2,0
09-06-2025,Kerala,Kozhikode,673502,0,2,0
09-06-2025,Kerala,Kozhikode,673505,1,2,0
09-06-2025,Kerala,Kozhikode,673506,2,5,0
09-06-2025,Kerala,Kozhikode,673525,3,3,0
09-06-2025,Kerala,Kozhikode,673571,0,10,0
09-06-2025,Kerala,Kozhikode,673582,2,5,0
09-06-2025,Kerala,Kozhikode,673601,0,1,0
09-06-2025,Kerala,Kozhikode,673604,0,1,0
09-06-2025,Kerala,Kozhikode,673613,0,1,0
09-06-2025,Kerala,Kozhikode,673616,0,1,0
10-06-2025,Kerala,Kozhikode,673009,0,1,0
10-06-2025,Kerala,Kozhikode,673011,1,1,0
10-06-2025,Kerala,Kozhikode,673016,0,2,0
10-06-2025,Kerala,Kozhikode,673301,0,2,0
10-06-2025,Kerala,Kozhikode,673323,0,1,0
10-06-2025,Kerala,Kozhikode,673501,1,1,0
10-06-2025,Kerala,Kozhikode,673504,0,4,0
10-06-2025,Kerala,Kozhikode,673529,0,3,0
10-06-2025,Kerala,Kozhikode,673601,0,1,0
10-06-2025,Kerala,Kozhikode,673616,1,2,0
10-06-2025,Kerala,Kozhikode,673631,0,3,0
11-06-2025,Kerala,Kozhikode,673029,0,2,0
11-06-2025,Kerala,Kozhikode,673307,1,2,0
11-06-2025,Kerala,Kozhikode,673323,0,1,0
11-06-2025,Kerala,Kozhikode,673525,3,1,1
11-06-2025,Kerala,Kozhikode,673582,0,3,0
11-06-2025,Kerala,Kozhikode,673601,3,0,0
11-06-2025,Kerala,Kozhikode,673631,1,0,0
12-06-2025,Kerala,Kozhikode,673028,0,1,0
12-06-2025,Kerala,Kozhikode,673328,0,1,0
12-06-2025,Kerala,Kozhikode,673506,1,2,0
12-06-2025,Kerala,Kozhikode,673513,1,1,0
12-06-2025,Kerala,Kozhikode,673517,1,0,0
12-06-2025,Kerala,Kozhikode,673521,1,2,0
12-06-2025,Kerala,Kozhikode,673525,0,1,0
12-06-2025,Kerala,Kozhikode,673526,0,1,0
12-06-2025,Kerala,Kozhikode,673528,0,1,0
12-06-2025,Kerala,Kozhikode,673542,0,2,0
12-06-2025,Kerala,Kozhikode,673602,3,0,0
12-06-2025,Kerala,Kozhikode,673614,0,1,0
12-06-2025,Kerala,Kozhikode,673616,1,0,0
12-06-2025,Kerala,Kozhikode,673631,0,1,0
14-06-2025,Kerala,Kozhikode,673001,1,0,0
14-06-2025,Kerala,Kozhikode,673003,1,1,0
14-06-2025,Kerala,Kozhikode,673104,0,1,0
14-06-2025,Kerala,Kozhikode,673105,0,1,0
14-06-2025,Kerala,Kozhikode,673303,2,2,0
14-06-2025,Kerala,Kozhikode,673509,0,4,0
14-06-2025,Kerala,Kozhikode,673524,0,1,0
14-06-2025,Kerala,Kozhikode,673585,0,1,0
14-06-2025,Kerala,Kozhikode,673601,1,2,0
14-06-2025,Kerala,Kozhikode,673602,0,2,0
14-06-2025,Kerala,Kozhikode,673603,0,2,0
14-06-2025,Kerala,Kozhikode,673616,0,1,0
14-06-2025,Kerala,Kozhikode,673655,0,1,0
13-06-2025,Kerala,Kozhikode,673012,0,1,0
13-06-2025,Kerala,Kozhikode,673014,1,2,0
13-06-2025,Kerala,Kozhikode,673029,0,1,0
13-06-2025,Kerala,Kozhikode,673523,0,0,1
13-06-2025,Kerala,Kozhikode,673571,0,1,0
13-06-2025,Kerala,Kozhikode,673602,0,3,0
13-06-2025,Kerala,Kozhikode,673631,1,1,0
13-06-2025,Kerala,Kozhikode,673639,1,0,0
16-06-2025,Kerala,Kozhikode,673010,1,2,0
16-06-2025,Kerala,Kozhikode,673014,3,2,0
16-06-2025,Kerala,Kozhikode,673103,0,2,1
16-06-2025,Kerala,Kozhikode,673302,0,1,0
16-06-2025,Kerala,Kozhikode,673304,0,7,0
16-06-2025,Kerala,Kozhikode,673305,0,1,0
16-06-2025,Kerala,Kozhikode,673307,4,3,0
16-06-2025,Kerala,Kozhikode,673315,3,1,0
16-06-2025,Kerala,Kozhikode,673328,0,1,0
16-06-2025,Kerala,Kozhikode,673506,0,2,0
16-06-2025,Kerala,Kozhikode,673509,0,3,0
16-06-2025,Kerala,Kozhikode,673513,1,2,0
16-06-2025,Kerala,Kozhikode,673522,1,0,0
16-06-2025,Kerala,Kozhikode,673523,0,2,0
16-06-2025,Kerala,Kozhikode,673524,2,2,0
16-06-2025,Kerala,Kozhikode,673574,0,4,0
16-06-2025,Kerala,Kozhikode,673580,1,1,0
16-06-2025,Kerala,Kozhikode,673582,1,2,0
16-06-2025,Kerala,Kozhikode,673601,2,1,0
16-06-2025,Kerala,Kozhikode,673603,1,2,0
16-06-2025,Kerala,Kozhikode,673616,1,1,0
16-06-2025,Kerala,Kozhikode,673620,0,2,0
17-06-2025,Kerala,Kozhikode,673019,1,0,0
17-06-2025,Kerala,Kozhikode,673027,1,1,0
17-06-2025,Kerala,Kozhikode,673307,1,3,0
17-06-2025,Kerala,Kozhikode,673522,0,2,0
17-06-2025,Kerala,Kozhikode,673529,1,1,0
17-06-2025,Kerala,Kozhikode,673542,1,1,0
17-06-2025,Kerala,Kozhikode,673572,2,3,0
17-06-2025,Kerala,Kozhikode,673574,2,1,0
17-06-2025,Kerala,Kozhikode,673601,0,1,0
17-06-2025,Kerala,Kozhikode,673611,0,1,0
19-06-2025,Kerala,Kozhikode,673003,2,1,0
19-06-2025,Kerala,Kozhikode,673009,1,0,0
19-06-2025,Kerala,Kozhikode,673015,0,1,0
19-06-2025,Kerala,Kozhikode,673021,1,0,0
19-06-2025,Kerala,Kozhikode,673028,1,0,0
19-06-2025,Kerala,Kozhikode,673504,0,2,0
19-06-2025,Kerala,Kozhikode,673614,2,3,0
19-06-2025,Kerala,Kozhikode,673616,0,1,0
18-06-2025,Kerala,Kozhikode,673014,1,1,0
18-06-2025,Kerala,Kozhikode,673105,0,1,0
18-06-2025,Kerala,Kozhikode,673309,0,1,0
18-06-2025,Kerala,Kozhikode,673503,0,2,0
18-06-2025,Kerala,Kozhikode,673504,0,1,0
18-06-2025,Kerala,Kozhikode,673508,1,2,0
18-06-2025,Kerala,Kozhikode,673528,0,1,0
18-06-2025,Kerala,Kozhikode,673572,0,1,0
18-06-2025,Kerala,Kozhikode,673574,0,2,0
18-06-2025,Kerala,Kozhikode,673580,1,0,0
18-06-2025,Kerala,Kozhikode,673604,1,0,0
18-06-2025,Kerala,Kozhikode,673612,0,2,0
18-06-2025,Kerala,Kozhikode,673616,0,1,0
18-06-2025,Kerala,Kozhikode,673631,1,3,0
01-09-2025,Kerala,Kozhikode,673102,0,1,0
01-09-2025,Kerala,Kozhikode,673303,1,1,0
01-09-2025,Kerala,Kozhikode,673506,3,2,0
01-09-2025,Kerala,Kozhikode,673571,2,2,0
03-09-2025,Kerala,Kozhikode,673006,0,1,0
03-09-2025,Kerala,Kozhikode,673008,1,0,0
03-09-2025,Kerala,Kozhikode,673028,1,0,0
03-09-2025,Kerala,Kozhikode,673306,1,1,0
03-09-2025,Kerala,Kozhikode,673508,4,1,0
03-09-2025,Kerala,Kozhikode,673524,2,2,0
03-09-2025,Kerala,Kozhikode,673633,1,0,0
02-09-2025,Kerala,Kozhikode,673102,1,0,0
02-09-2025,Kerala,Kozhikode,673104,2,1,0
02-09-2025,Kerala,Kozhikode,673105,0,1,0
02-09-2025,Kerala,Kozhikode,673106,0,2,0
02-09-2025,Kerala,Kozhikode,673309,1,1,0
02-09-2025,Kerala,Kozhikode,673513,0,1,0
02-09-2025,Kerala,Kozhikode,673522,1,0,0
02-09-2025,Kerala,Kozhikode,673526,1,1,0
02-09-2025,Kerala,Kozhikode,673542,1,1,0
02-09-2025,Kerala,Kozhikode,673571,3,0,0
02-09-2025,Kerala,Kozhikode,673582,1,0,0
02-09-2025,Kerala,Kozhikode,673631,1,0,0
02-09-2025,Kerala,Kozhikode,673655,1,0,0
04-09-2025,Kerala,Kozhikode,673028,0,1,0
04-09-2025,Kerala,Kozhikode,673301,2,0,0
04-09-2025,Kerala,Kozhikode,673506,0,1,0
04-09-2025,Kerala,Kozhikode,673572,2,1,0
04-09-2025,Kerala,Kozhikode,673582,0,1,0
04-09-2025,Kerala,Kozhikode,673585,0,1,0
04-09-2025,Kerala,Kozhikode,673604,2,0,0
04-09-2025,Kerala,Kozhikode,673611,1,0,0
06-09-2025,Kerala,Kozhikode,673027,2,0,0
